id,popularity,budget,revenue,original_title,cast,director,tagline,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,production_type
336845,0.298861,0,0,Cleveland Abduction,Taryn Manning|Raymond Cruz|Katie Sarife|Samantha Droke|Pam Grier,Alex Kalymnios,Based on a true story.,based on true story|kidnapping|true crime|woman director|abduction,88,Drama|Crime,Lifetime Network|Sony Pictures Television|Woodridge Productions,5/2/15,33,6.3,2015,0.0,0.0,coproduction
343795,0.29875100000000004,5000000,4842699,90 Minutes in Heaven,Kate Bosworth|Hayden Christensen|Hudson Meek|Bobby Batson|Elizabeth Hunter,Michael Polish,Hope lives,hospital|church,121,Drama,Emmett/Furla Films|Giving Films,9/11/15,24,5.7,2015,4599997.97600089,4455281.1196763,coproduction
297556,0.404363,3500000,0,Justice League: Throne of Atlantis,Sean Astin|Rosario Dawson|Nathan Fillion|Christopher Gorham|Matt Lanter,Ethan Spaulding,Blood is thicker than water.,superhero team|super powers,72,Science Fiction|Action|Animation|Adventure,DC Comics|Warner Bros. Feature Animation,1/27/15,142,6.5,2015,3219998.58320062,0.0,coproduction
354743,0.26501,0,0,Lady Chatterley's Lover,Richard Madden|Holliday Grainger|James Norton|Howard Ward|Elizabeth Rider,Jed Mercurio,Love Knows No Boundaries,empty,89,Romance|Drama,Hartswood Films|Serena Cullen Productions,9/6/15,15,6.3,2015,0.0,0.0,coproduction
157422,0.292437,0,0,The Wicked Within,Sienna Guillory|Gianni Capaldi|Enzo Cilenti|Michele Hicks|Sonja Kinski,Jay Alaimo,Every family has its demons. The truth will possess us all.,empty,91,Horror,After Dark Films|High Five Films,10/16/15,17,4.1,2015,0.0,0.0,coproduction
316885,0.291244,0,0,Bridgend,Hannah Murray|Steven Waddington|Adrian Rawlins|Josh O'Connor|Patricia Potter,Jeppe RÃ¸nde,empty,suicide|adolescence|based on true story|magic realism,95,Drama,Blenkov & SchÃ¸nnemann Pictures|Four Sons Pictures,1/22/15,10,5.7,2015,0.0,0.0,coproduction
228973,0.290424,0,0,Backcountry,Missy Peregrym|Jeff Roop|Eric Balfour|Nicholas Campbell,Adam MacDonald,Survive.,camping|based on true story|woods|gore|survival,92,Drama|Horror|Thriller,TÃ©lÃ©film Canada|Fella Films|Northern Ontario Heritage Fund,3/20/15,75,5.8,2015,0.0,0.0,coproduction
329004,0.286266,0,0,The Survivalist,Mia Goth|Martin McCann|Olwen FouÃ©rÃ©|Barry Ward|Andrew Simpson,Stephen Fingleton,empty,male nudity|female nudity|sex|nudity|post-apocalyptic,104,Drama|Science Fiction|Thriller,"K5 International|British Film Institute (BFI)|Northern Ireland Screen|The Fyzz Facility|Fyzz Facility Film One, The",4/15/15,44,6.4,2015,0.0,0.0,coproduction
362180,0.28337,0,0,Don't Grow Up,Fergus Riordan|Madeleine Kelly|McKell David|Darren Evans|Natifa Mai,Thierry Poiraud,or you will die!,empty,81,Horror,Arcadia Motion Pictures|Noodles Production|CoproducciÃ³n Francia-EspaÃ±a; Inti Entertainment,3/11/15,15,3.9,2015,0.0,0.0,coproduction
243752,0.282237,0,0,No Stranger Than Love,Alison Brie|Colin Hanks|Justin Chatwin|Dylan Everett|Jayne Eastwood,Nick Wernham,Looking for love in all the wrong places,empty,89,Romance|Comedy,Wernham Entertainment|Pangaea Pictures,4/30/15,13,4.1,2015,0.0,0.0,coproduction
323694,0.277844,0,0,Nina Forever,Abigail Hardingham|Cian Barry|Fiona O'Shaughnessy|David Troughton|Elizabeth Elvin,Ben Blaine|Chris Blaine,A fucked up fairy tale,sex|suicide attempt|nudity|love|car accident,98,Horror|Comedy|Romance,Charlie Productions|Casualties Bureau|Jeva Films,3/14/15,27,4.8,2015,0.0,0.0,coproduction
334028,0.277613,0,0,Some Kind Of Hate,Grace Phipps|Sierra McCormick|Lexi Atkins|Spencer Breslin|Noah Segan,Adam Egypt Mortimer,empty,suicide|bullying|revenge,82,Horror,Caliber Media Company|Revek Entertainment,5/2/15,19,3.9,2015,0.0,0.0,coproduction
347847,0.270786,0,0,The Sand,Jamie Kennedy|Mitchel Musso|Dean Geyer|Nikki Leigh|Brooke Butler,Isaac Gabaeff,This Beach is Killer,empty,84,Science Fiction|Horror,Scatena & Rosner Films|Allegra Pictures,8/28/15,10,3.9,2015,0.0,0.0,coproduction
334531,0.26171700000000003,20000000,0,My All American,Aaron Eckhart|Finn Wittrock|Robin Tunney|Sarah Bolger|Michael Reilly Burke,Angelo Pizzo,Hope never quits,american football|biography|sport|championship,118,Drama,Paul Schiff Productions|Anthem Productions,11/13/15,19,6.9,2015,18399991.9040035,0.0,coproduction
309304,0.259794,600000,7087452,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,Paul Weitz,empty,road trip|granddaughter,78,Drama|Comedy,Depth of Field|1821 Pictures,6/4/15,81,5.6,2015,551999.757120106,6520452.97100069,coproduction
306966,0.256542,0,0,Summer Camp,Maiara Walsh|Diego Boneta|Jocelin Donahue|AndrÃ©s Velencoso|Ã€lex Monner,Alberto Marini,Ready for some fun?,europe|camp|slasher|disease,81,Horror,Filmax Group|Castelao Pictures|Somnium Films,8/30/15,16,5.3,2015,0.0,0.0,coproduction
226458,0.256286,0,0,Backmask,Stephen Lang|Kelly Blatz|Brittany Curran|Gage Golightly|Nick Nicotera,Marcus Nispel,nederlands,possession,91,Thriller|Horror,GO Productions|Vicarious Entertainment|Bloodline Productions|Shallow Focus,1/16/15,46,4.6,2015,0.0,0.0,coproduction
347754,0.248964,0,0,Curve,Julianne Hough|Teddy Sears|Madalyn Horcher|Drew Rausch|Penelope Mitchell,Iain Softley,empty,hitchhiker|injured leg|car accident|trapped|car,86,Horror|Thriller,Universal Pictures|Blumhouse Productions|LBI Entertainment|Ombra Films,8/31/15,40,4.4,2015,0.0,0.0,coproduction
326284,0.24828000000000006,7500000,0,Pound of Flesh,Jean-Claude Van Damme|John Ralston|Darren Shahlavi|Aki Aleong|Jason Tobin,Ernie Barbarash,The black market is about to get bloody,empty,104,Action,Odyssey Media|Rodin Entertainment|Ace Film Company|Chunqiu Time Culture Co.,5/7/15,42,5.4,2015,6899996.96400133,0.0,coproduction
277558,0.247589,0,0,Final Girl,Abigail Breslin|Alexander Ludwig|Wes Bentley|Cameron Bright|Logan Huffman,Tyler Shields,"She didn't start it, but she'll finish it.",empty,90,Action|Drama|Thriller,NGN Productions|Prospect Park|Final Girl Productions,4/14/15,117,4.8,2015,0.0,0.0,coproduction
338928,0.24742600000000006,0,2642899,He Named Me Malala,Malala Yousafzai|Ziauddin Yousafzai|Toor Pekai Yousafzai|Khushal Yousafzai|Atal Yousafzai,Davis Guggenheim,"One child, one teacher, one book and one pen can change the world.",education|terrorism|activist|nobel peace prize winner,87,Documentary,Participant Media|Imagenation Abu Dhabi FZ|Parkes+MacDonald Image Nation,9/12/15,36,5.3,2015,0.0,2431466.01015495,coproduction
291189,0.246609,0,0,The Driftless Area,Zooey Deschanel|Aubrey Plaza|Anton Yelchin|Alia Shawkat|CiarÃ¡n Hinds,Zachary Sluser,Destiny can lead to dangerous places.,criminal|hometown,95,Romance|Drama|Comedy|Mystery,Unified Pictures|Bron Studios,4/18/15,12,5.0,2015,0.0,0.0,coproduction
309425,0.245948,0,0,Do You Believe?,Mira Sorvino|Sean Astin|Alexa PenaVega|Cybill Shepherd,Jonathan M. Gunn,empty,christian,115,Fantasy|Drama,Believe Entertainment|Pure Flix Entertainment|Toy Gun Films|10 West Studios,3/20/15,30,7.4,2015,0.0,0.0,coproduction
296025,0.24128400000000005,0,0,Safelight,Juno Temple|Evan Peters|Kevin Alejandro|Meaghan Jette Martin|Jason Beghe,Tony Aloupis,empty,empty,84,Drama,Aloupis Productions|Hacienda Film Co.,2/10/15,13,5.8,2015,0.0,0.0,coproduction
325173,0.239496,0,0,Close Range,Scott Adkins|Nick Chinlund|Caitlin Keats|Jake La Botz|Tony Perez,Isaac Florentine,Colton MacReady...is coming home.,empty,80,Crime|Action,Bleiberg Entertainment|Compound B|Underdogg Entertainment|Entropy,12/11/15,41,5.0,2015,0.0,0.0,coproduction
282313,0.154846,0,0,The Reconstruction of William Zero,Conal Byrne|Amy Seimetz|Tim Habeger|Adam Fristoe|Scott Poythress,Dan Bush,You can't run from yourself,genetics|memory|accident,98,Science Fiction|Drama|Thriller,FilmBuff|Floren Shieh Productions,4/11/15,14,5.1,2015,0.0,0.0,coproduction
318044,0.22758,0,0,"What Happened, Miss Simone?",Nina Simone|Lisa Simone Kelly|Dick Gregory|Stanley Crouch|Elisabeth Henry-Macari,Liz Garbus,Her story. Her voice.,voice|child prodigy|singer|racism|civil rights,101,Documentary|Music,NetFlix|Radical Media,1/22/15,77,7.7,2015,0.0,0.0,coproduction
316715,0.224797,0,0,The Eichmann Show,Anthony LaPaglia|Martin Freeman|Rebecca Front|Andy Nyman|Nicholas Woodeson,Paul Andrew Williams,empty,press|nazis|trial,90,Drama,Feelgood Fiction|Baltic Film Services|Vistaar Religare Film Fund,1/20/15,29,6.2,2015,0.0,0.0,coproduction
355020,0.22075100000000006,0,0,Winter on Fire: Ukraine's Fight for Freedom,empty,Evgeny Afineevsky,The Next Generation Of Revolution,empty,98,Documentary,Passion Pictures|Campbell Grobman Films|Afineevsky - Tolmor Production|Pray for Ukraine Production|Rock Paper Scissors,10/9/15,37,8.2,2015,0.0,0.0,coproduction
323665,0.133808999999999,0,0,Ava's Possessions,Louisa Krause|Whitney Able|Deborah Rush|Lou Taylor Pucci|William Sadler,Jordan Galland,Demons are a girl's best friend,empty,89,Mystery|Thriller|Horror|Science Fiction,Traction Media|Off Hollywood Pictures|Ravenous Films,3/16/15,14,6.1,2015,0.0,0.0,coproduction
347548,0.218787,0,0,Containment,Louise Brealey|Lee Ross|Sheila Reid|Pippa Nixon|Claire Greasley,Neil Mcenery-West,No water. No power. No explanation. No escape.,empty,77,Thriller|Horror|Science Fiction,Bright Cold Day Films|Patchwork Productions|Bandoola Productions,7/9/15,14,5.6,2015,0.0,0.0,coproduction
333674,0.217288,0,0,Intruders,Beth Riesgraf|Martin Starr|Jack Kesy|Rory Culkin|Leticia Jimenez,Adam Schindler,They Should Have Left Her Alone,agoraphobia,90,Drama|Thriller|Horror,Room 101|Vicarious Entertainment|Campbell Grobman Films|Jeff Rice Films|Black Fish Films,6/12/15,77,5.8,2015,0.0,0.0,coproduction
301728,0.215864,0,0,Infini,Daniel MacPherson|Grace Huang|Luke Hemsworth|Bren Foster|Luke Ford,Shane Abbess,Search. Rescue. Destroy.,mind control|rescue|search|plague|mining accident,110,Horror|Science Fiction|Thriller,Storm Vision Entertainment|Eclectik Vision|Storm Alley Entertainment,5/8/15,90,5.0,2015,0.0,0.0,coproduction
256030,0.214563,0,0,Muck,Lachlan Buchanan|Puja Mohindra|Bryce Draper|Stephanie Danielsen|Laura Jacobs,Steve Wolsh,"On this Feast of Saint Patrick, the lucky ones are already dead...",female nudity|shower|ax|swamp|murder,99,Horror,WithanO Productions|Universal Studios Sound Facilities,3/15/15,21,3.3,2015,0.0,0.0,coproduction
300666,0.21254,0,0,Bravetown,Josh Duhamel|Maria Bello|Laura Dern|Katrina Norman|Lucas Till,Daniel Duran,empty,father-son relationship|small town|dance|music|grief,112,Drama|Music,Strings of Films|2 Wolves Films,5/8/15,42,6.2,2015,0.0,0.0,coproduction
347642,0.211768,0,0,Bite,Elma Begovic|Annette Wozniak|Jordan Gray|Lawrene Denkers|Denise Yuen,Chad Archibald,empty,empty,90,Horror,Black Fawn Films|Breakthrough Entertainment Productions,8/15/15,11,4.9,2015,0.0,0.0,coproduction
367326,0.208491,0,0,Cosmic Scrat-tastrophe,Chris Wedge|Ray Romano|John Leguizamo|Denis Leary,Mike Thurmeier|Galen T. Chu,empty,empty,5,Science Fiction|Comedy|Animation|Family,Twentieth Century Fox Film Corporation|Blue Sky Studios,11/6/15,33,7.7,2015,0.0,0.0,coproduction
321769,0.207133,0,0,Deep Web,Gavin Andresen|Ross Ulbricht|Cody Wilson|Keanu Reeves,Alex Winter,The Crime Saga of the Digital Age,internet|crime|drug,90,Documentary,Epix|Trouper Productions|BOND360,3/15/15,47,6.9,2015,0.0,0.0,coproduction
251471,0.206155,650000,0,A LEGO Brickumentary,Jason Bateman|Matthias Klie,Kief Davidson|Daniel Junge,empty,pop culture|fan culture|documentary|toys,93,Documentary,Global Emerging Markets (GEM)|HeLo,7/31/15,49,6.5,2015,597999.736880115,0.0,coproduction
174340,0.205318,0,0,Richard Pryor: Omit the Logic,Mel Brooks|Dave Chappelle|Mike Epps|Whoopi Goldberg|Robin Williams,Marina Zenovich,The True Story of an American Icon,comedian|documentary|taboo|richard pryor|woman director,83,Documentary,"Fresh One Productions|Tarnished Angel, Inc|Club 55 Productions",2/3/15,14,6.7,2015,0.0,0.0,coproduction
285840,0.203224,0,0,The Editor,Paz de la Huerta|Samantha Hill|Laurence R. Harvey|Adam Brooks|Matthew Kennedy,Adam Brooks|Matthew Kennedy,empty,male nudity|female nudity|nudity|knife|police,95,Mystery|Horror|Comedy,Astron-6 Video International|Tele-Film,9/8/15,18,6.0,2015,0.0,0.0,coproduction
308077,0.29922600000000005,0,0,Nasty Baby,SebastiÃ¡n Silva|Tunde Adebimpe|Kristen Wiig|Reg E. Cathey|Mark Margolis,SebastiÃ¡n Silva,empty,empty,101,Drama,Versatile Film|Fabula,2/8/15,12,5.0,2015,0.0,0.0,coproduction
341886,0.260306,0,0,June,Casper Van Dien|Victoria Pratt|Addy Miller|Eddie Jemison|Aiden Flowers,L. Gustavo Cooper,empty,exorcism|possession,84,Science Fiction|Horror,Raven Banner Entertainment|De Angeles Films,8/1/15,14,4.0,2015,0.0,0.0,coproduction
308024,0.335255,0,1100000,The Overnight,Adam Scott|Taylor Schilling|Jason Schwartzman|Judith GodrÃ¨che|RJ Hermes,Patrick Brice,Get into the swing of things,empty,80,Mystery|Comedy,Duplass Brothers Productions|Gettin' Rad Productions,6/19/15,89,5.9,2015,0.0,1011999.55472019,coproduction
356216,0.19957,2500000,0,The Rise of the Krays,Kevin Leslie|Simon Cotton|Phil Dunster|Danny Midwinter|Nicola Stapleton,Zackary Adler,Brutal. Notorious. Legendary,empty,110,Crime,Carnaby International|Saracen Films|Torn Pictures,8/29/15,11,4.7,2015,2299998.98800044,0.0,coproduction
333873,0.197788,0,0,Keepers of the Covenant: Making Exodus: Gods and Kings,Ridley Scott|Christian Bale|Joel Edgerton|Peter Chiang|Alberto Iglesias,Charles de Lauzirika,He defied an empire and changed the world.,behind the scenes|making of,153,Documentary,20th Century Fox|Lauzirika Motion Picture Company,3/17/15,14,5.5,2015,0.0,0.0,coproduction
293941,0.195324,0,0,The Quiet Hour,Dakota Blue Richards|Karl Davies|Jack McMullen|Brigitte Millar|Zeb Moore,StÃ©phanie Joalland,Time is Running Out,woman director,85,Drama|Science Fiction|Thriller,Vision Films|Frenzy Films,9/7/15,11,5.3,2015,0.0,0.0,coproduction
294132,0.193323,0,104507,Results,Cobie Smulders|Guy Pearce|Kevin Corrigan|Giovanni Ribisi|Brooklyn Decker,Andrew Bujalski,Fighting fit,love triangle|trainers|client plans|business expansion,105,Comedy,Burn Later Productions|Houston King Productions,5/29/15,32,5.1,2015,0.0,96146.397695585,coproduction
301629,0.193063,0,0,Addicted to Fresno,Judy Greer|Aubrey Plaza|Natasha Lyonne|Clea DuVall|Ron Livingston,Jamie Babbit,They always find a way to get off.,sister sister relationship|coverup|woman director|fresno california|accidental crime,85,Comedy,Andrea Sperling Productions|Lakeview Productions|Gamechanger Films|Leeden Media|TALU Productions,9/1/15,14,4.8,2015,0.0,0.0,coproduction
331592,0.19254,0,0,Listening,Thomas Stroppel|Artie Ahr|Amber Marie Bollinger|Christine Haeberman|Steve Hanks,Khalil Sullins,Hide your thoughts.,secret|telepathy|technology|invention|government,100,Drama|Thriller|Science Fiction,Young Medium|Listen Film,9/11/15,18,5.3,2015,0.0,0.0,coproduction
332976,0.189135,0,0,Absolution,Steven Seagal|Byron Mann|Josh Barnett|Adina Stetcu|Massimo Dobrovic,Keoni Waxman,Revenge has its own set of rules,empty,95,Thriller|Action|Adventure|Crime,Steamroller Productions|Actionhouse,5/4/15,21,5.0,2015,0.0,0.0,coproduction
367551,0.28365,0,0,American Hero,Stephen Dorff|Eddie Griffin|Bill Billions|Jonathan Billions,Nick Love,From zero to superhero,empty,86,Action|Comedy|Science Fiction,Screen Media Films|Vertigo Films|Protagonist Pictures,12/11/15,31,5.2,2015,0.0,0.0,coproduction
106845,0.13631,9500000,0,Re-Kill,Roger R. Cross|Scott Adkins|Daniella Alonso|Bruce Payne|Jesse Garcia,Valeri Milev,We are the endangered species.,reality tv|conspiracy|zombies|zombie apocalypse,87,Horror|Science Fiction,Signature Pictures|After Dark Films|Midsummer Films,10/16/15,17,4.7,2015,8739996.15440169,0.0,coproduction
333653,0.176744,0,0,If There Be Thorns,Heather Graham|Jason Lewis|Rachael Carpani|Mason Cook|Emily Tennant,Nancy Savoca,empty,woman director,0,TV Movie|Drama,A+E Studios|Jane Startz Productions,4/5/15,11,5.4,2015,0.0,0.0,coproduction
323366,0.176463,0,0,Pod,Larry Fessenden|Lauren Ashley Carter|Brian Morvant|John Weselcouch|Dean Cates,Mickey Keating,empty,empty,76,Thriller|Horror|Mystery,Alexander Groupe|High Window Films|Illium Pictures,3/16/15,20,4.2,2015,0.0,0.0,coproduction
75861,0.253949,3400000,0,To Write Love on Her Arms,Kat Dennings|Chad Michael Murray|Rupert Friend|Corbin Bleu|Mark Saul,Nathan Frankowski,Based on the True Story that started a Global Movement.,depression|biography|drug,118,Drama|Music,Two Streets Entertainment|Birchwood Pictures|Noble Pictures|Valencia Motion Pictures,3/13/15,32,6.9,2015,3127998.6236806,0.0,coproduction
283698,0.172245,0,6921,Hungry Hearts,Adam Driver|Alba Rohrwacher|Jake Weber|Natalie Gold|Victor Williams,Saverio Costanzo,empty,empty,109,Drama,Rai Cinema|Wildside,1/15/15,21,6.2,2015,0.0,6367.3171983804295,coproduction
323272,0.7310220000000001,3000000,67790117,War Room,Priscilla C. Shirer|T.C. Stallings|Karen Abercrombie|Beth Moore|Michael Jr.,Alex Kendrick,Prayer is a Powerful Weapon,christian,120,Drama,Provident Films|Affirm Films|Kendrick Brothers Productions,8/28/15,57,6.9,2015,2759998.78560053,62366880.1985727,coproduction
343921,0.168354,0,0,A Deadly Adoption,Will Ferrell|Kristen Wiig|Jessica Lowndes|Jake Weary|Alyvia Alyn Lind,Rachel Goldenberg,The birth of a plan gone wrong.,baby|adoption|violence|woman director|tv movie,90,Drama|Thriller,Gary Sanchez Productions|Marvista Entertainment|National Picture Show Entertainment,6/20/15,25,4.4,2015,0.0,0.0,coproduction
346494,0.16414,0,0,Coconut Hero,Alex Ozerov|Bea Santos|Krista Bridges|Sebastian Schipper|Udo Kier,Florian Cossen,The story of Mike Tyson... not the boxer.,suicide attempt|high school|loneliness|death|first love,101,Comedy|Drama,Hessischer Rundfunk (HR)|UFA Fiction|Six Island Productions,8/13/15,10,7.4,2015,0.0,0.0,coproduction
321974,0.162526,0,0,Janis: Little Girl Blue,Janis Joplin|Cat Power|D.A. Pennebaker|Dick Cavett|Peter Albin,Amy Berg,empty,biography|woodstock|music band|rock concert|woman director,106,Documentary|Music,Jigsaw Productions|Disarming Films,9/9/15,31,7.5,2015,0.0,0.0,coproduction
363757,0.162465,0,0,Io che amo solo te,Riccardo Scamarcio|Laura Chiatti|Michele Placido|Maria Pia Calzone|Luciana Littizzetto,Marco Ponti,empty,empty,102,Romance|Comedy,Italian International Film|Rai Cinema,10/22/15,36,5.2,2015,0.0,0.0,coproduction
359255,0.158021,0,0,The Inhabitants,Elise Couture|Michael Reed|India Pearl|Edmund Donovan|Erica Derrickson,Shawn Rasmussen|Michael Rasmussen,empty,haunted house|bed and breakfast place|new england|young couple,90,Thriller|Horror,Sinister Siblings Films|Lascaux Media,10/13/15,10,3.5,2015,0.0,0.0,coproduction
319096,0.154161,0,0,Whitney,Yaya DaCosta|Arlen Escarpeta|Yolanda Ross|Mark Rolston|Suzzanne Douglas,Angela Bassett,empty,biography|rhythm and blues|crack cocaine|woman director|lifetime,90,Romance|Drama|Music,Silver Screen Pictures|Sanitsky Company,1/17/15,18,4.7,2015,0.0,0.0,coproduction
329556,0.14964,1000000,0,Landmine Goes Click,Sterling Knight|Spencer Locke|Dean Geyer|Kote Tolordava|Giorgi Tsaava,Levan Bakhia,Dare to step off.,rape|landmine|nudity|tourist|girlfriend,110,Action|Crime|Drama|Thriller,Scatena & Rosner Films|Sarke Studio|Imedi Films,3/3/15,13,5.7,2015,919999.595200178,0.0,coproduction
241927,0.14811,0,0,Hellions,Chloe Rose|Robert Patrick|Rossif Sutherland|Rachel Wilson|Luke Bilyk,Bruce McDonald,"This Halloween, Hell Comes Knocking",canada|halloween|farm|gore|decapitation,80,Horror,Whizbang Films|Storyteller Pictures,9/25/15,30,3.5,2015,0.0,0.0,coproduction
287692,0.146266,0,0,Bastard,Tonya Kay|Rebekah Kennedy|Ellis Greer|Dan Creed|Will Tranfo,Patrick Robert Young|Powell Robinson,empty,empty,82,Horror,Big Bad Film|Bloody Lip Productions,10/16/15,10,6.2,2015,0.0,0.0,coproduction
395560,0.142759,1300000,0,Capsule,Edmund Kingsley|David Wayman|Nigel Barber|Lisa Greenwood|Gil Kolirin,Andrew Martin,"One Man, One Mission, One Choice",space|astronaut,91,Drama|History|Thriller|Science Fiction,Ecaveo Capital Partners|Hermes Space Industries,12/23/15,11,5.3,2015,1195999.47376023,0.0,coproduction
